,Timestamp,Open,High,Low,Close,Volume,Date,Daily_Change,Daily_Change_Open_to_Close,%K,%D,Slow %K,Slow %D,KalmanFilterEst,isLocalPeak,isLocalTrough,Label,Short_Moving_Avg,Long_Moving_Avg,RSI,HurstExponent,MinutesSincePeak,MinutesSinceTrough,PriceChangeSincePeak,PriceChangeSinceTrough,FourierSignalSell,FourierSignalBuy,KalmanFilterEst_1st_Deriv,KalmanFilterEst_2nd_Deriv,Short_Moving_Avg_1st_Deriv,Short_Moving_Avg_2nd_Deriv,Long_Moving_Avg_1st_Deriv,Long_Moving_Avg_2nd_Deriv,DataAge,Weight
1264,2024-04-14 21:04:00,63726.89,63787.88,63722.39,63787.87,33.4708,2024-04-14 21:04:00,0.09570529735647426,1.569196546580857e-05,49.17389963431291,44.33715831528389,44.33715831528389,48.128274757415305,63778.332683453664,True,False,Sell,63789.702000000005,63835.16649999999,44.09728150551158,0.5231228170452334,0,0,0.0,-97.84999999999854,False,False,1543.1702333436988,737148.7409408292,-1089.7999999993772,162660.00000010536,-1628.4000000006927,29484.99999991327,16,0.44932896411722156
1279,2024-04-14 21:19:00,63651.29,63653.37,63569.5,63569.5,47.00283,2024-04-14 21:19:00,-0.12849700296726496,0.0,8.598749813960563,41.99905739941489,41.99905739941489,61.0328447362391,63615.82619685925,False,False,Hold,63695.54,63713.58350000001,45.58870052291681,0.6707150246665377,0,0,-75.98999999999796,-68.12999999999738,False,False,-7495.736108779238,-110554.41992808483,-2522.200000000157,-170620.00000005355,-1364.299999999639,-30725.000000020373,16,0.44932896411722156
1296,2024-04-14 21:36:00,63550.01,63550.01,63510.72,63510.72,18.35874,2024-04-14 21:36:00,-0.06180959874114711,1.5735641230585788e-05,46.47819837086814,57.977958792525726,57.977958792525726,67.690268635973,63535.66129454953,False,True,Buy,63586.00399999999,63551.4645,50.7421172237478,0.6469945566200589,0,0,-54.05999999999767,0.0,False,False,-4035.586230455374,17407.817759885802,-1331.8000000006577,-33160.0000000617,-1309.550000001036,-42320.00000025437,16,0.44932896411722156
1303,2024-04-14 21:43:00,63438.43,63438.44,63438.43,63438.44,8.96932,2024-04-14 21:43:00,0.0,-1.5763313224658848e-05,5.163333333335079,8.633333333334654,8.633333333334654,13.175094657100395,63444.64967425939,False,False,Hold,63471.33200000001,63528.054000000004,26.299807435935293,0.7578294802489692,0,0,-78.65000000000146,-31.239999999997963,False,False,-1004.746401074226,162571.3827013533,-1982.599999998638,-40999.99999983993,407.2500000009313,70595.00000010303,16,0.44932896411722156
1312,2024-04-14 21:52:00,63562.04,63649.21,63562.04,63649.2,13.66804,2024-04-14 21:52:00,0.13711011523385164,-1.5732658090853375e-05,99.99558030584194,94.01724282122895,94.01724282122895,89.68627923940439,63615.3265289711,False,False,Hold,63579.278000000006,63528.2995,65.13134708704978,0.6996362925625798,0,0,41.4800000000032,-4.900000000001455,False,False,5480.842744169058,523297.6364895876,2572.8000000002794,152200.00000001164,225.65000000104192,30195.000000239816,16,0.44932896411722156
1317,2024-04-14 21:57:00,63616.73,63727.28,63615.77,63727.28,21.45531,2024-04-14 21:57:00,0.17377504313722536,0.0,95.36780243000563,74.74907554146972,74.74907554146972,76.06908123803554,63691.90354488436,False,False,Hold,63683.159999999996,63556.938500000004,74.19176521826573,0.6249440121699357,0,0,-32.479999999995925,-33.75,False,False,5724.030677859992,862568.9556205907,1561.5999999987253,46799.99999971187,1051.0500000003958,52099.99999991851,16,0.44932896411722156
1328,2024-04-14 22:08:00,65348.65,65399.87,65057.04,65087.43,138.5733,2024-04-14 22:08:00,-0.3997328177399284,0.0,82.4875287259682,88.87723882693932,88.87723882693932,92.6912688396247,65118.88339338868,False,True,Buy,64974.93199999999,64094.063,79.44130899536879,0.47436988707930655,0,0,418.0699999999997,0.0,False,False,-5089.265956440067,-3403167.855881693,12868.800000000192,-1068379.9999998156,7602.449999999953,-153799.9999999738,16,0.44932896411722156
1335,2024-04-14 22:15:00,64933.47,65116.03,64845.36,65109.91,57.16448,2024-04-14 22:15:00,0.2717088318691774,-1.5400375895512252e-05,78.14986737400538,70.69600879154693,70.69600879154693,68.02804549309883,65029.84246622923,True,False,Sell,64895.118,64560.779500000004,68.71128290339445,0.5167976855925028,0,0,0.0,-126.51000000000204,False,False,12955.199103649647,758502.1182787023,998.5999999997148,632899.999999936,7297.149999999965,102975.00000000582,16,0.44932896411722156
1413,2024-04-14 23:33:00,65416.01,65462.47,65381.1,65422.57,32.93617,2024-04-14 23:33:00,0.010043414455185307,1.5286779995776673e-05,9.036827195467648,13.964973268265757,13.964973268265757,27.82740696105503,65426.05871600576,False,False,Hold,65463.402,65476.076,49.57453670396187,0.3189944957109516,0,0,-116.0,-122.38999999999214,False,False,-564.4861074419168,197640.60386260098,-2302.999999999156,112520.0000001496,392.75000000052387,7740.000000048894,16,0.44932896411722156
1421,2024-04-14 23:41:00,65576.0,65590.01,65535.24,65589.05,37.38424,2024-04-14 23:41:00,0.01990057338050466,0.0,63.90007067572264,67.68275819684783,67.68275819684783,73.43412305769799,65590.73234735806,False,False,Hold,65606.59,65523.0015,50.15619642653047,0.34759230805233055,0,0,-32.0,-63.029999999998836,False,False,-272.20952062198194,255197.86117482,1859.9999999991269,21659.99999982887,-1254.7000000013213,-83915.00000027008,16,0.44932896411722156
1433,2024-04-14 23:53:00,65687.02,65717.62,65680.85,65684.01,23.7583,2024-04-14 23:53:00,-0.004582336053615688,0.0,62.65319014529125,61.9035586439251,61.9035586439251,61.63330810067981,65682.53405508946,False,False,Hold,65678.28,65621.597,53.284170560747214,0.3345541408354234,0,0,11.360000000000582,-9.690000000002328,False,False,238.81290307472227,-87343.5624744161,560.8000000007451,-83659.99999979977,1307.2000000000116,-4789.999999775318,16,0.44932896411722156
1442,2024-04-15 00:02:00,65448.01,65466.86,65417.06,65463.99,41.98612,2024-04-15 00:02:00,0.0244163267912878,0.0,14.843749999999929,10.095704146307284,10.095704146307284,26.879464008153153,65476.165148771106,False,False,Hold,65551.758,65625.31749999999,32.38327705182755,0.3780985161928509,0,0,-190.56000000000495,-73.25999999999476,False,False,-1969.9804529744142,577311.364410707,-3491.3999999989755,-1959.999999962747,-850.8000000016182,-14560.000000346918,15,0.4723665527410147
1449,2024-04-15 00:09:00,65483.99,65521.28,65434.89,65521.27,82.96097,2024-04-15 00:09:00,0.05692994577759514,0.0,42.89906103286378,29.71669888612713,29.71669888612713,18.283563244429363,65500.04440011729,False,False,Hold,65455.91399999999,65555.3725,43.98471317708469,0.4369184905804097,0,0,19.989999999997963,30.720000000001164,False,False,3434.374204182677,47509.65176048339,1360.1999999991676,135859.99999988417,-877.1999999997206,-1729.9999999522697,15,0.4723665527410147
1450,2024-04-15 00:10:00,65521.28,65756.1,65521.27,65756.09,65.27467,2024-04-15 00:10:00,0.35838743662934824,1.526221943200623e-05,99.99721526037057,57.64198807491503,57.64198807491503,34.888949196130646,65658.28928351466,False,False,Hold,65524.672,65560.777,59.483816374021266,0.46509168229399306,0,0,57.279999999998836,68.01000000000204,False,False,15824.488339737582,1239011.4135554903,6875.800000000891,551560.0000001723,540.4500000004191,141765.00000001397,15,0.4723665527410147
1481,2024-04-15 00:41:00,65609.52,65656.16,65588.0,65608.01,24.53494,2024-04-15 00:41:00,-0.0022862539287404893,1.5241692872440636e-05,74.31381518755634,73.36459286367734,73.36459286367734,58.481752566839106,65596.19020248333,False,False,Hold,65529.10799999999,65504.573,55.5730383118212,0.4467636113746154,0,0,15.470000000001164,181.52000000000407,False,False,1912.4834122121683,-333716.82621902437,6000.200000000041,468980.00000008324,570.4499999992549,-7710.000000079162,15,0.4723665527410147
1498,2024-04-15 00:58:00,65407.38,65456.0,65405.97,65435.37,14.42575,2024-04-15 00:58:00,0.0428086315043652,1.5288796957837184e-05,20.41697922864042,15.582399958612749,15.582399958612749,15.738954164330606,65426.57106054881,False,False,Hold,65433.616,65552.35750000001,36.16939882968,0.5333127575308154,0,0,-90.35000000000582,-116.84000000000378,False,False,1423.6983096969198,222690.29136834433,-1247.400000000198,76559.99999988126,147.0500000010361,25020.000000076834,15,0.4723665527410147
1502,2024-04-15 01:02:00,65456.0,65458.88,65379.81,65382.52,26.35493,2024-04-15 01:02:00,-0.11225861647519153,0.0,9.747710708276653,23.67959001812604,23.67959001812604,27.790429492849725,65409.15204556624,False,True,Buy,65438.998,65519.9595,31.857339499203277,0.5957698545138068,0,0,20.12999999999738,0.0,False,False,-4309.155491612182,-491695.37010981,-497.000000000844,-147100.0000001368,-1067.3999999999069,-30734.99999998603,15,0.4723665527410147
1552,2024-04-15 01:52:00,65235.15,65249.04,65170.21,65202.99,19.54603,2024-04-15 01:52:00,-0.04929857599775822,0.0,33.48610413527455,42.66900732701284,42.66900732701284,40.981236615332456,65220.44718574763,False,False,Hold,65220.614,65374.985499999995,31.539506731996596,0.391080827133894,0,0,10.75,-2.849999999998545,False,False,-2824.6319887599384,-63324.6744297503,-700.2000000000407,67679.99999996391,-1561.600000000908,21029.99999995518,15,0.4723665527410147
1559,2024-04-15 01:59:00,65279.98,65295.98,65272.0,65275.62,20.67009,2024-04-15 01:59:00,-0.0066942412215387215,-1.5318629789559267e-05,70.30310356290293,67.1259709177318,67.1259709177318,58.58388302441448,65273.73408257468,False,True,Buy,65257.443999999996,65291.846000000005,46.22407059897562,0.5195765777643764,0,0,3.9800000000032014,0.0,False,False,305.14784941551625,-120082.04450314224,1297.9999999995925,-39300.00000000291,-773.4499999998661,18659.999999945285,15,0.4723665527410147
1581,2024-04-15 02:21:00,65185.62,65192.4,65153.91,65154.0,11.49244,2024-04-15 02:21:00,-0.04850763097751232,0.0,24.429817206103294,38.91078316283707,38.91078316283707,51.60899621741434,65173.19025835543,False,True,Buy,65216.04400000001,65245.2625,43.49410911101125,0.41053332808849863,0,0,-33.90999999999622,0.0,False,False,-3105.0490271984017,-9214.860968568246,-1310.5999999992491,-120499.99999988358,-990.4999999998836,-37010.00000000931,15,0.4723665527410147
1599,2024-04-15 02:39:00,65038.47,65058.0,65038.47,65051.61,7.35089,2024-04-15 02:39:00,0.020188048675184866,-1.537551308400391e-05,5.905942398832427,5.215559506349222,5.215559506349222,3.903272682162615,65053.53095576791,False,False,Hold,65068.68200000001,65168.542,41.27484883415223,0.5738939771813311,0,0,-24.5199999999968,-44.529999999998836,False,False,-310.81717233537347,262739.13763536257,-2126.1999999987893,146440.00000014785,-871.9499999999243,19370.00000005355,15,0.4723665527410147
1616,2024-04-15 02:56:00,65137.65,65192.07,65137.65,65165.55,13.05857,2024-04-15 02:56:00,0.04283237114020011,0.0,84.54424385913033,79.02116010654072,79.02116010654072,79.59743185031748,65156.946419338834,False,False,Hold,65155.945999999996,65092.822499999995,67.20363566041442,0.5424622792558081,0,0,-8.689999999995052,-11.019999999996799,False,False,1392.0885934727266,226186.81690233643,384.1999999989639,-22520.000000222353,512.7500000002328,36110.000000117,15,0.4723665527410147
1620,2024-04-15 03:00:00,65129.73,65188.87,65115.85,65117.16,22.02576,2024-04-15 03:00:00,-0.019315292829347186,-1.5353968854721836e-05,36.20799434029064,55.09391383082009,55.09391383082009,69.10885567227656,65124.98716604113,False,False,Hold,65145.833999999995,65108.664000000004,54.56459275696352,0.5762745538044441,0,0,-35.80999999999767,-18.939999999995052,False,False,-1266.4620690127776,1369.1915279923705,-409.79999999981374,-3139.9999999121064,217.3000000009779,-17334.999999875436,15,0.4723665527410147
1622,2024-04-15 03:02:00,65086.07,65188.87,65086.07,65169.98,16.71442,2024-04-15 03:02:00,0.12892159566555428,0.0,86.29567591041864,52.24758898962299,52.24758898962299,50.341090221316314,65143.60717000054,True,False,Sell,65128.23,65122.829999999994,49.969845556808885,0.4797140156251284,0,0,0.0,-31.080000000001746,False,False,4267.213531865127,667242.6667789114,-170.79999999987194,141879.99999994645,911.7499999993015,40689.99999995867,15,0.4723665527410147
1627,2024-04-15 03:07:00,65162.33,65169.36,65140.06,65148.97,19.41292,2024-04-15 03:07:00,-0.020502643168218704,0.0,73.2613685712526,80.41855367371971,80.41855367371971,79.3556258659557,65153.88227816517,False,True,Buy,65157.619999999995,65148.3745,49.071667866871195,0.5342915110812277,0,0,24.060000000004948,0.0,False,False,-794.8233033428551,-87564.2289109237,-420.2000000004773,-194540.00000012456,110.79999999928987,-27550.000000119326,15,0.4723665527410147
1637,2024-04-15 03:17:00,65260.67,65276.47,65234.04,65236.53,19.71436,2024-04-15 03:17:00,-0.036990119776580954,0.0,64.58416038110303,63.91035367976204,63.91035367976204,60.947581718200865,65236.80598977819,False,True,Buy,65216.838,65183.145,57.13419225299107,0.7647996203806595,0,0,62.400000000001455,0.0,False,False,-44.65608416649047,-383367.8986856103,130.79999999972642,-106620.00000011176,290.0499999988824,-18555.000000196742,15,0.4723665527410147
1644,2024-04-15 03:24:00,65245.53,65268.3,65242.9,65267.95,11.60388,2024-04-15 03:24:00,0.03437783927540128,1.5326722818727275e-05,78.70832662264273,49.205581360716735,49.205581360716735,39.80050059586792,65251.782636543656,True,False,Sell,65220.280000000006,65216.50600000001,51.608434300741685,0.646190830690674,0,0,0.0,25.239999999997963,False,False,2615.934358083905,-60342.04669522296,90.60000000099535,18280.000000086147,648.4000000011292,26235.000000160653,15,0.4723665527410147
1655,2024-04-15 03:35:00,65202.0,65232.41,65194.4,65232.4,6.2818,2024-04-15 03:35:00,0.046624336676792666,0.0,42.43187542935877,22.69374202623541,22.69374202623541,17.431922929115988,65218.80633332794,True,False,Sell,65201.81999999999,65229.116500000004,57.311383988418235,0.6642932836361531,0,0,0.0,1.9199999999982538,False,False,2199.501470713585,135995.51878811326,-490.4000000009546,-900.0000001105946,170.6000000005588,16050.000000032014,15,0.4723665527410147
1696,2024-04-15 04:16:00,64735.21,64839.47,64725.2,64814.84,22.42559,2024-04-15 04:16:00,0.1230087922785783,0.0,28.393280206761943,18.844237543373325,18.844237543373325,16.77897165708995,64792.23263358235,False,False,Hold,64787.152,64952.774,24.627571890836037,0.5845741274302385,0,0,-30.989999999997963,-56.62000000000262,False,False,3657.9487259870803,696571.9284664374,865.0000000001455,204779.99999995518,-1640.799999999581,37735.000000102445,15,0.4723665527410147
1735,2024-04-15 04:55:00,64890.2,64907.67,64845.0,64845.0,12.50017,2024-04-15 04:55:00,-0.06965612681113509,0.0,10.135599575080473,23.670561769668264,23.670561769668264,26.326098834562703,64858.613873762464,False,True,Buy,64864.776,64870.554500000006,35.03116597408926,0.7804355261353395,0,0,25.43000000000029,0.0,False,False,-2202.7710466223652,-374935.5206281325,-563.3999999998196,-102199.99999993888,-239.7499999999127,-30714.999999981956,15,0.4723665527410147
1743,2024-04-15 05:03:00,65047.79,65059.79,65020.89,65020.89,11.6727,2024-04-15 05:03:00,-0.04135421049662469,0.0,83.09615467796992,84.21070101802945,84.21070101802945,78.91615471584099,65015.4730250342,False,False,Hold,64973.240000000005,64898.2235,71.54679084380628,0.8124210686549909,0,0,100.4800000000032,131.8000000000029,False,False,876.484961087408,-577069.3887404923,2098.2000000010885,-118839.99999976368,556.9499999997788,-18195.00000005064,15,0.4723665527410147
1767,2024-04-15 05:27:00,65069.06,65143.0,65069.06,65123.63,17.85296,2024-04-15 05:27:00,0.08384936191649928,-1.5368284811873395e-05,74.46626204926653,61.405450434367914,61.405450434367914,65.84275457177948,65106.314096163595,True,False,Sell,65113.0,65036.969999999994,69.38617876366828,0.8021590176640656,0,0,0.0,-55.26000000000204,False,False,2801.7720953219396,429463.09636558,125.60000000084983,45160.000000178115,791.2499999983993,38464.99999977823,15,0.4723665527410147
1774,2024-04-15 05:34:00,65167.37,65258.81,65167.37,65227.16,23.21086,2024-04-15 05:34:00,0.09174837038843364,0.0,86.5770388905407,84.41263211071943,84.41263211071943,83.2746177656858,65203.32887881525,True,False,Sell,65171.259999999995,65094.153999999995,71.41226067100048,0.8222052730613099,0,0,0.0,-5.379999999997381,False,False,3855.956406694895,343515.66935649316,2308.5999999995693,143079.99999989988,1357.1499999998196,33529.99999988242,15,0.4723665527410147
1872,2024-04-15 07:12:00,66297.34,66437.0,66297.34,66436.99,18.82381,2024-04-15 07:12:00,0.2106419352571498,0.0,60.52026094253471,43.679903274413796,43.679903274413796,37.568987659667584,66393.16452236801,True,False,Sell,66349.81,66363.1445,46.94215484250811,0.39225903110620053,0,0,0.0,-92.66999999999825,False,False,7091.111238177109,1112218.565151852,3199.800000000687,178480.0000001269,92.50000000029104,9825.000000128057,15,0.4723665527410147
1893,2024-04-15 07:33:00,66443.58,66465.45,66383.33,66395.79,124.38222,2024-04-15 07:33:00,-0.07194072445514399,-1.5050360756788293e-05,27.4959415584387,50.07599725383367,50.07599725383367,61.58986705992462,66415.53459959173,False,True,Buy,66439.90400000001,66411.603,54.26231069625519,0.35158082618562414,0,0,3.6000000000058208,0.0,False,False,-3194.7433233697666,-256499.91836806294,-1371.1999999984982,-59019.99999972759,9.799999999813735,-2320.0000000360887,15,0.4723665527410147
1896,2024-04-15 07:36:00,66444.91,66464.93,66357.0,66363.6,30.22561,2024-04-15 07:36:00,-0.12237205227608738,0.0,3.6321611358789214,35.9306879110933,35.9306879110933,41.15934546531252,66392.90159709124,False,True,Buy,66418.296,66432.2445,29.861383549105966,0.2624263805497181,0,0,1.3099999999976717,0.0,False,False,-4741.098001826322,-548497.6651574834,-1842.9999999993015,-194159.9999999744,441.8999999994412,-50584.99999999185,15,0.4723665527410147
1931,2024-04-15 08:11:00,66185.08,66208.21,66151.98,66183.82,18.26182,2024-04-15 08:11:00,-0.0018886434659637352,1.5109147719812503e-05,30.913094158790354,20.717668672150786,20.717668672150786,25.88059384632362,66186.96867912795,False,False,Hold,66233.156,66293.1775,39.398447385520996,0.5619415791935926,0,0,65.08000000000175,-128.86999999999534,False,False,-509.46698486659443,62208.06490688119,-4364.400000000023,33419.99999989639,-665.8999999999651,-4735.000000073342,15,0.4723665527410147
1932,2024-04-15 08:12:00,66183.83,66183.83,66095.74,66127.45,21.37088,2024-04-15 08:12:00,-0.08517187433425555,1.5109433083133173e-05,16.311358632301694,26.153779734923912,26.153779734923912,23.455442910612444,66150.18411246137,False,False,Hold,66186.058,66287.555,35.49815498155044,0.5098421775934355,0,0,63.830000000001746,-130.11999999999534,False,False,-3678.456666658167,-316898.96817915724,-4709.799999999814,-34539.999999979045,-562.2500000012224,10364.999999874271,15,0.4723665527410147
1939,2024-04-15 08:19:00,66237.0,66237.0,66181.94,66181.95,26.50872,2024-04-15 08:19:00,-0.08311064812718261,0.0,30.470533305665057,37.46332459755061,37.46332459755061,30.405718713078596,66193.83732126585,False,False,Hold,66169.032,66242.49549999999,32.5525146953197,0.5276597751525766,0,0,28.789999999993597,150.22999999999593,False,False,-1923.4089843332185,-579513.5997149919,1903.4000000014203,-29639.99999978114,-409.4500000006519,-3365.0000000488944,15,0.4723665527410147
1949,2024-04-15 08:29:00,66144.93,66191.36,66127.65,66185.7,13.57914,2024-04-15 08:29:00,0.06163737719580009,0.0,49.233850309718164,44.067670186901985,44.067670186901985,57.534075278801566,66179.54863403835,False,False,Hold,66204.976,66176.905,60.33353535748439,0.6319382419226195,0,0,-102.07000000000698,-36.570000000006985,False,False,995.3119203171809,498627.6055649796,-958.6000000010245,48259.999999863794,328.45000000088476,117350.00000029686,15,0.4723665527410147
2032,2024-04-15 09:52:00,66700.0,66719.18,66688.45,66697.91,63.20145,2024-04-15 09:52:00,-0.0031334332833532486,0.0,40.52628018670283,48.319368595186425,48.319368595186425,54.511398113942356,66701.23265290192,False,False,Hold,66704.56400000001,66688.1725,51.61298309029223,0.5534181311341136,0,0,-12.960000000006403,-44.49000000000524,False,False,-537.6165328110801,53171.271935425466,554.0000000008149,144360.00000001513,167.20000000059372,-44779.99999988242,15,0.4723665527410147
2072,2024-04-15 10:32:00,66489.29,66489.29,66462.91,66473.5,11.61108,2024-04-15 10:32:00,-0.023733149163296385,1.5040018473295711e-05,56.53796044060218,63.5313994759282,63.5313994759282,63.6666294434321,66480.69966129243,False,True,Buy,66496.688,66486.04750000002,51.352988691436686,0.7130673301164863,0,0,12.289999999993597,0.0,False,False,-1164.9296678646351,-66836.18371404009,-285.80000000074506,-137240.0000000198,-216.5500000002794,-3560.000000143191,15,0.4723665527410147
2100,2024-04-15 11:00:00,66465.57,66548.79,66465.56,66541.98,36.02471,2024-04-15 11:00:00,0.11497683913292978,1.504538592515165e-05,72.48681235869924,43.89600602863584,43.89600602863584,50.11067702940875,66520.26562127037,False,False,Hold,66521.12999999999,66494.2435,61.335941735215556,0.6978802242169742,0,0,-69.38999999999942,-39.00999999999476,False,False,3513.4602829100913,668011.7586154665,140.59999999881256,82899.99999979045,507.7499999999418,50040.00000000815,15,0.4723665527410147
2122,2024-04-15 11:22:00,66189.06,66206.85,66184.1,66184.86,12.09097,2024-04-15 11:22:00,-0.006330352225936142,1.5108239194793262e-05,27.791082969719827,30.94609185615998,30.94609185615998,33.246146295139816,66196.24587492734,False,True,Buy,66239.746,66325.82149999999,31.607359671242975,0.4087685698621901,0,0,-99.85000000000582,0.0,False,False,-1842.2732624094351,230290.45138551737,-274.5999999999185,-61679.9999999057,-2049.900000001071,3844.999999855645,15,0.4723665527410147
2136,2024-04-15 11:36:00,66162.17,66162.18,66152.0,66152.01,7.55242,2024-04-15 11:36:00,-0.015356207331174154,0.0,26.285374351995813,27.533826614702082,27.533826614702082,20.213287081895952,66154.18578287192,False,True,Buy,66156.67,66200.976,44.20410035639856,0.2835769037071461,0,0,14.940000000002328,0.0,False,False,-352.0490638926276,-107429.51814841945,-222.00000000011642,-27379.999999975553,-99.65000000083819,-12810.000000172295,15,0.4723665527410147
2177,2024-04-15 12:17:00,66051.56,66051.57,66037.0,66047.77,9.14559,2024-04-15 12:17:00,-0.005753080509673936,-1.5139685565858957e-05,42.12268743914631,56.020476443788574,56.020476443788574,70.48008667719502,66055.8561513802,False,True,Buy,66074.476,66010.21949999999,58.59515452444178,0.2835864598298148,0,0,8.569999999992433,0.0,False,False,-1308.3667771337787,150212.89994270774,735.1999999998952,49539.999999979045,738.8999999995576,354.9999998358544,15,0.4723665527410147
2187,2024-04-15 12:27:00,65971.8,65996.87,65957.0,65996.86,12.82526,2024-04-15 12:27:00,0.038001091072414894,1.5157994059753763e-05,40.08610042697556,25.744262912124697,25.744262912124697,20.72041348220955,65980.82023529684,False,False,Hold,65952.552,66032.23150000001,46.67990674380455,0.35717742869711155,0,0,54.669999999998254,-5.19999999999709,False,False,2595.2884461265057,-14285.370664729271,-485.3999999992084,148600.00000029686,-462.64999999839347,7840.000000142027,15,0.4723665527410147
